question_id,dataset_index,dataset_sample_id,sample_id,seed,status,correct,stop_reason,token_count,answer_length,pred_answer,gold_answer,extractor_confident,runtime_sec,hidden_path,logits_path,error
q_0013,12,gsm8k_000012,sample_04,1064,ok,False,max_new_tokens,384,222,4,13,True,32.179,artifacts/qwen35_2b_within_question/q_0013/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_04/logits_summary.npz,
q_0013,12,gsm8k_000012,sample_05,5065,ok,False,max_new_tokens,384,186,115.5,13,True,31.003,artifacts/qwen35_2b_within_question/q_0013/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_05/logits_summary.npz,
q_0013,12,gsm8k_000012,sample_06,5066,ok,False,max_new_tokens,384,201,+7.50,13,True,31.002,artifacts/qwen35_2b_within_question/q_0013/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_06/logits_summary.npz,
q_0013,12,gsm8k_000012,sample_07,5067,ok,False,max_new_tokens,384,181,7.50,13,True,30.957,artifacts/qwen35_2b_within_question/q_0013/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_07/logits_summary.npz,
q_0013,12,gsm8k_000012,sample_08,5068,ok,False,max_new_tokens,384,191,3,13,True,30.98,artifacts/qwen35_2b_within_question/q_0013/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_08/logits_summary.npz,
q_0013,12,gsm8k_000012,sample_09,5069,ok,False,eos_token,303,164,1,13,True,24.457,artifacts/qwen35_2b_within_question/q_0013/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0013/sample_09/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_00,1065,ok,False,max_new_tokens,384,148,6,18,True,32.355,artifacts/qwen35_2b_within_question/q_0014/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_00/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_01,1066,ok,False,max_new_tokens,384,150,12,18,True,32.508,artifacts/qwen35_2b_within_question/q_0014/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_01/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_02,1067,ok,False,max_new_tokens,384,156,2,18,True,32.822,artifacts/qwen35_2b_within_question/q_0014/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_02/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_03,1068,ok,False,max_new_tokens,384,170,12,18,True,31.957,artifacts/qwen35_2b_within_question/q_0014/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_03/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_04,1069,ok,False,max_new_tokens,384,204,2,18,True,32.561,artifacts/qwen35_2b_within_question/q_0014/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_04/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_05,5070,ok,False,max_new_tokens,384,175,5,18,True,31.004,artifacts/qwen35_2b_within_question/q_0014/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_05/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_06,5071,ok,False,max_new_tokens,384,208,3,18,True,31.035,artifacts/qwen35_2b_within_question/q_0014/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_06/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_07,5072,ok,False,max_new_tokens,384,160,3,18,True,30.995,artifacts/qwen35_2b_within_question/q_0014/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_07/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_08,5073,ok,False,max_new_tokens,384,176,5,18,True,30.958,artifacts/qwen35_2b_within_question/q_0014/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_08/logits_summary.npz,
q_0014,13,gsm8k_000013,sample_09,5074,ok,False,max_new_tokens,384,204,3,18,True,30.982,artifacts/qwen35_2b_within_question/q_0014/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0014/sample_09/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_00,1070,ok,False,max_new_tokens,384,220,55,60,True,32.394,artifacts/qwen35_2b_within_question/q_0015/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_00/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_01,1071,ok,False,eos_token,313,144,60\%,60,True,26.431,artifacts/qwen35_2b_within_question/q_0015/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_01/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_02,1072,ok,False,eos_token,342,143,80\%,60,True,28.922,artifacts/qwen35_2b_within_question/q_0015/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_02/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_03,1073,ok,False,eos_token,350,147,60\%,60,True,29.668,artifacts/qwen35_2b_within_question/q_0015/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_03/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_04,1074,ok,False,max_new_tokens,384,197,20,60,True,32.418,artifacts/qwen35_2b_within_question/q_0015/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_04/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_05,5075,ok,False,max_new_tokens,384,220,12,60,True,31.017,artifacts/qwen35_2b_within_question/q_0015/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_05/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_06,5076,ok,False,max_new_tokens,384,207,55,60,True,31.006,artifacts/qwen35_2b_within_question/q_0015/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_06/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_07,5077,ok,False,max_new_tokens,384,188,6,60,True,30.881,artifacts/qwen35_2b_within_question/q_0015/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_07/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_08,5078,ok,False,max_new_tokens,384,230,20,60,True,30.906,artifacts/qwen35_2b_within_question/q_0015/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_08/logits_summary.npz,
q_0015,14,gsm8k_000014,sample_09,5079,ok,False,max_new_tokens,384,196,4,60,True,30.918,artifacts/qwen35_2b_within_question/q_0015/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0015/sample_09/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_00,1075,ok,True,eos_token,351,168,125,125,True,29.78,artifacts/qwen35_2b_within_question/q_0016/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_00/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_01,1076,ok,True,eos_token,306,126,125,125,True,25.829,artifacts/qwen35_2b_within_question/q_0016/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_01/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_02,1077,ok,False,max_new_tokens,384,169,96,125,True,32.388,artifacts/qwen35_2b_within_question/q_0016/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_02/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_03,1078,ok,True,eos_token,341,154,125,125,True,28.594,artifacts/qwen35_2b_within_question/q_0016/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_03/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_04,1079,ok,True,eos_token,371,151,125,125,True,31.427,artifacts/qwen35_2b_within_question/q_0016/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_04/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_05,5080,ok,False,max_new_tokens,384,149,1.2,125,True,31.066,artifacts/qwen35_2b_within_question/q_0016/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_05/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_06,5081,ok,True,eos_token,383,160,125,125,True,30.963,artifacts/qwen35_2b_within_question/q_0016/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_06/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_07,5082,ok,True,max_new_tokens,384,150,125,125,True,31.032,artifacts/qwen35_2b_within_question/q_0016/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_07/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_08,5083,ok,True,eos_token,306,121,125,125,True,24.766,artifacts/qwen35_2b_within_question/q_0016/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_08/logits_summary.npz,
q_0016,15,gsm8k_000015,sample_09,5084,ok,True,eos_token,355,169,125,125,True,28.701,artifacts/qwen35_2b_within_question/q_0016/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0016/sample_09/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_00,1080,ok,True,eos_token,200,94,230,230,True,17.065,artifacts/qwen35_2b_within_question/q_0017/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_00/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_01,1081,ok,True,eos_token,194,108,230,230,True,16.583,artifacts/qwen35_2b_within_question/q_0017/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_01/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_02,1082,ok,True,eos_token,207,135,230,230,True,17.632,artifacts/qwen35_2b_within_question/q_0017/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_02/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_03,1083,ok,True,eos_token,204,138,230,230,True,17.243,artifacts/qwen35_2b_within_question/q_0017/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_03/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_04,1084,ok,True,eos_token,248,146,230,230,True,21.045,artifacts/qwen35_2b_within_question/q_0017/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_04/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_05,5085,ok,True,eos_token,226,142,230,230,True,18.284,artifacts/qwen35_2b_within_question/q_0017/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_05/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_06,5086,ok,True,eos_token,332,216,230,230,True,26.804,artifacts/qwen35_2b_within_question/q_0017/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_06/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_07,5087,ok,True,eos_token,207,128,230,230,True,16.688,artifacts/qwen35_2b_within_question/q_0017/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_07/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_08,5088,ok,True,eos_token,174,83,230,230,True,14.105,artifacts/qwen35_2b_within_question/q_0017/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_08/logits_summary.npz,
q_0017,16,gsm8k_000016,sample_09,5089,ok,True,eos_token,229,132,230,230,True,18.504,artifacts/qwen35_2b_within_question/q_0017/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0017/sample_09/logits_summary.npz,
q_0018,17,gsm8k_000017,sample_00,1085,ok,True,eos_token,259,135,57500,57500,True,21.901,artifacts/qwen35_2b_within_question/q_0018/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0018/sample_00/logits_summary.npz,
q_0018,17,gsm8k_000017,sample_01,1086,ok,False,eos_token,371,187,125000,57500,True,31.623,artifacts/qwen35_2b_within_question/q_0018/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0018/sample_01/logits_summary.npz,
q_0018,17,gsm8k_000017,sample_02,1087,ok,True,eos_token,285,129,57500,57500,True,24.376,artifacts/qwen35_2b_within_question/q_0018/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0018/sample_02/logits_summary.npz,
q_0018,17,gsm8k_000017,sample_03,1088,ok,True,eos_token,314,130,57500,57500,True,26.497,artifacts/qwen35_2b_within_question/q_0018/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0018/sample_03/logits_summary.npz,
q_0018,17,gsm8k_000017,sample_04,1089,ok,False,max_new_tokens,384,184,3,57500,True,33.048,artifacts/qwen35_2b_within_question/q_0018/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0018/sample_04/logits_summary.npz,
q_0019,18,gsm8k_000018,sample_00,1090,ok,False,eos_token,170,85,1,7,True,14.148,artifacts/qwen35_2b_within_question/q_0019/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0019/sample_00/logits_summary.npz,
q_0019,18,gsm8k_000018,sample_01,1091,ok,True,eos_token,212,102,7,7,True,17.531,artifacts/qwen35_2b_within_question/q_0019/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0019/sample_01/logits_summary.npz,
q_0019,18,gsm8k_000018,sample_02,1092,ok,True,eos_token,324,165,7,7,True,26.672,artifacts/qwen35_2b_within_question/q_0019/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0019/sample_02/logits_summary.npz,
q_0019,18,gsm8k_000018,sample_03,1093,ok,False,eos_token,225,114,1,7,True,18.558,artifacts/qwen35_2b_within_question/q_0019/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0019/sample_03/logits_summary.npz,
q_0019,18,gsm8k_000018,sample_04,1094,ok,True,eos_token,315,162,7,7,True,26.073,artifacts/qwen35_2b_within_question/q_0019/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0019/sample_04/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_00,1095,ok,False,max_new_tokens,384,239,3,6,True,31.598,artifacts/qwen35_2b_within_question/q_0020/sample_00/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_00/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_01,1096,ok,True,max_new_tokens,384,224,6,6,True,31.617,artifacts/qwen35_2b_within_question/q_0020/sample_01/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_01/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_02,1097,ok,False,max_new_tokens,384,233,1.5,6,True,31.931,artifacts/qwen35_2b_within_question/q_0020/sample_02/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_02/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_03,1098,ok,False,eos_token,298,179,3,6,True,24.88,artifacts/qwen35_2b_within_question/q_0020/sample_03/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_03/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_04,1099,ok,False,max_new_tokens,384,194,4,6,True,32.362,artifacts/qwen35_2b_within_question/q_0020/sample_04/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_04/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_05,5100,ok,False,max_new_tokens,384,241,1,6,True,30.96,artifacts/qwen35_2b_within_question/q_0020/sample_05/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_05/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_06,5101,ok,False,max_new_tokens,384,230,3,6,True,31.021,artifacts/qwen35_2b_within_question/q_0020/sample_06/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_06/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_07,5102,ok,True,max_new_tokens,384,185,6,6,True,30.994,artifacts/qwen35_2b_within_question/q_0020/sample_07/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_07/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_08,5103,ok,True,max_new_tokens,384,223,6,6,True,31.019,artifacts/qwen35_2b_within_question/q_0020/sample_08/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_08/logits_summary.npz,
q_0020,19,gsm8k_000019,sample_09,5104,ok,True,max_new_tokens,384,223,6,6,True,30.985,artifacts/qwen35_2b_within_question/q_0020/sample_09/hidden.npy,artifacts/qwen35_2b_within_question/q_0020/sample_09/logits_summary.npz,
