question_id,sample_a,sample_b,pair_type,pair_subtype,correct_a,correct_b,pred_answer_a,pred_answer_b,same_pred_answer,final_state_euclidean,final_state_cosine,late_alignment_cosine_16,late_alignment_cosine_32,answer_state_euclidean,answer_state_cosine
q_0011,sample_00,sample_03,correct_correct,correct_correct,True,True,366,366,True,34.222808837890625,0.02183973789215088,0.9908177256584167,0.6715468168258667,7.258793830871582,0.0018016695976257324
q_0011,sample_00,sample_05,correct_correct,correct_correct,True,True,366,366,True,37.15496063232422,0.025796592235565186,0.8547488451004028,0.5265974402427673,17.163122177124023,0.01010805368423462
q_0011,sample_00,sample_06,correct_correct,correct_correct,True,True,366,366,True,31.09149169921875,0.018069684505462646,0.989556074142456,0.630005955696106,11.7675199508667,0.004743456840515137
q_0011,sample_00,sample_08,correct_correct,correct_correct,True,True,366,366,True,15.631268501281738,0.0045525431632995605,0.995453417301178,0.6575655937194824,6.921626091003418,0.0016362667083740234
q_0011,sample_03,sample_05,correct_correct,correct_correct,True,True,366,366,True,25.566465377807617,0.01222008466720581,0.8565865755081177,0.5297505855560303,16.16869354248047,0.008974194526672363
q_0011,sample_03,sample_06,correct_correct,correct_correct,True,True,366,366,True,36.1142578125,0.024397075176239014,0.9887095093727112,0.8911839723587036,11.440534591674805,0.004489541053771973
q_0011,sample_03,sample_08,correct_correct,correct_correct,True,True,366,366,True,26.694608688354492,0.013286471366882324,0.9935697317123413,0.9626719951629639,8.040667533874512,0.002209186553955078
q_0011,sample_05,sample_06,correct_correct,correct_correct,True,True,366,366,True,32.11763381958008,0.01934194564819336,0.8494787812232971,0.502292811870575,14.550580024719238,0.007350564002990723
q_0011,sample_05,sample_08,correct_correct,correct_correct,True,True,366,366,True,34.93614959716797,0.02280491590499878,0.854242742061615,0.5284854173660278,16.7458438873291,0.009603440761566162
q_0011,sample_06,sample_08,correct_correct,correct_correct,True,True,366,366,True,29.897794723510742,0.01670658588409424,0.9918967485427856,0.9100595116615295,11.395644187927246,0.004441499710083008
q_0012,sample_00,sample_01,correct_correct,correct_correct,True,True,694,694,True,20.783376693725586,0.008070945739746094,0.9604026079177856,0.6825352311134338,13.725998878479004,0.006264686584472656
q_0012,sample_00,sample_03,correct_correct,correct_correct,True,True,694,694,True,22.79412078857422,0.009729385375976562,0.9607389569282532,0.751207172870636,13.34373664855957,0.005776762962341309
q_0012,sample_00,sample_04,correct_correct,correct_correct,True,True,694,694,True,24.594741821289062,0.011321961879730225,0.8302109241485596,0.5533619523048401,18.722463607788086,0.011739969253540039
q_0012,sample_00,sample_05,correct_correct,correct_correct,True,True,694,694,True,19.583084106445312,0.007164716720581055,0.990662157535553,0.8544321656227112,10.886311531066895,0.003948092460632324
q_0012,sample_00,sample_06,correct_correct,correct_correct,True,True,694,694,True,21.40351104736328,0.008561909198760986,0.9623489379882812,0.6822903156280518,14.323381423950195,0.006790876388549805
q_0012,sample_00,sample_07,correct_correct,correct_correct,True,True,694,694,True,24.18433380126953,0.010935425758361816,0.9948976039886475,0.9713060259819031,7.399780750274658,0.0018192529678344727
q_0012,sample_00,sample_08,correct_correct,correct_correct,True,True,694,694,True,23.017803192138672,0.009905099868774414,0.9585047960281372,0.6804314255714417,14.548745155334473,0.006983518600463867
q_0012,sample_00,sample_09,correct_correct,correct_correct,True,True,694,694,True,17.956451416015625,0.006021976470947266,0.994176983833313,0.9923222661018372,7.5961079597473145,0.0019233226776123047
q_0012,sample_01,sample_03,correct_correct,correct_correct,True,True,694,694,True,15.56528377532959,0.004536032676696777,0.990697979927063,0.8731181621551514,11.874364852905273,0.004571974277496338
q_0012,sample_01,sample_04,correct_correct,correct_correct,True,True,694,694,True,13.577971458435059,0.003449857234954834,0.837186872959137,0.519350528717041,20.452293395996094,0.01397252082824707
q_0012,sample_01,sample_05,correct_correct,correct_correct,True,True,694,694,True,13.427505493164062,0.0033687353134155273,0.963855504989624,0.7226043939590454,11.960198402404785,0.004754781723022461
q_0012,sample_01,sample_06,correct_correct,correct_correct,True,True,694,694,True,6.507694244384766,0.0007907748222351074,0.9982186555862427,0.996246337890625,3.2106635570526123,0.0003361701965332031
q_0012,sample_01,sample_07,correct_correct,correct_correct,True,True,694,694,True,15.372190475463867,0.004418551921844482,0.962772011756897,0.6936299204826355,12.918635368347168,0.0055405497550964355
q_0012,sample_01,sample_08,correct_correct,correct_correct,True,True,694,694,True,10.418375968933105,0.0020287632942199707,0.9981508255004883,0.9966559410095215,5.272561550140381,0.000906527042388916
q_0012,sample_01,sample_09,correct_correct,correct_correct,True,True,694,694,True,16.969362258911133,0.005379199981689453,0.9640829563140869,0.6828999519348145,15.111283302307129,0.0076073408126831055
q_0012,sample_03,sample_04,correct_correct,correct_correct,True,True,694,694,True,15.634106636047363,0.004587829113006592,0.84101802110672,0.5375341176986694,22.930973052978516,0.017156898975372314
q_0012,sample_03,sample_05,correct_correct,correct_correct,True,True,694,694,True,18.022180557250977,0.006081223487854004,0.9552451372146606,0.6807786226272583,14.411975860595703,0.006755173206329346
q_0012,sample_03,sample_06,correct_correct,correct_correct,True,True,694,694,True,16.03995704650879,0.004818975925445557,0.992210865020752,0.876213014125824,11.588504791259766,0.004366397857666016
q_0012,sample_03,sample_07,correct_correct,correct_correct,True,True,694,694,True,18.267860412597656,0.006254673004150391,0.9603425860404968,0.7374247312545776,13.067742347717285,0.005549073219299316
q_0012,sample_03,sample_08,correct_correct,correct_correct,True,True,694,694,True,14.66508960723877,0.004029452800750732,0.9901090860366821,0.8726089000701904,10.969096183776855,0.0039144158363342285
q_0012,sample_03,sample_09,correct_correct,correct_correct,True,True,694,694,True,15.223076820373535,0.0043357014656066895,0.9631943106651306,0.7508583664894104,15.406949043273926,0.007704615592956543
q_0012,sample_04,sample_05,correct_correct,correct_correct,True,True,694,694,True,12.155738830566406,0.002763986587524414,0.8282285928726196,0.5078421235084534,17.537364959716797,0.010271549224853516
q_0012,sample_04,sample_06,correct_correct,correct_correct,True,True,694,694,True,11.919569969177246,0.0026590824127197266,0.8371527194976807,0.5191270112991333,20.998512268066406,0.014631986618041992
q_0012,sample_04,sample_07,correct_correct,correct_correct,True,True,694,694,True,12.567910194396973,0.002958059310913086,0.8317629098892212,0.5659425258636475,17.945100784301758,0.010717988014221191
q_0012,sample_04,sample_08,correct_correct,correct_correct,True,True,694,694,True,10.910311698913574,0.0022286176681518555,0.8351653218269348,0.5179651379585266,20.79605484008789,0.014279484748840332
q_0012,sample_04,sample_09,correct_correct,correct_correct,True,True,694,694,True,21.033504486083984,0.0082780122756958,0.8281635642051697,0.5506500601768494,20.836545944213867,0.014682412147521973
q_0012,sample_05,sample_06,correct_correct,correct_correct,True,True,694,694,True,12.202563285827637,0.0027825236320495605,0.9653198719024658,0.7221360206604004,12.15364933013916,0.0048857927322387695
q_0012,sample_05,sample_07,correct_correct,correct_correct,True,True,694,694,True,12.815058708190918,0.003069937229156494,0.9945877194404602,0.8758906722068787,8.36887264251709,0.0023275017738342285
q_0012,sample_05,sample_08,correct_correct,correct_correct,True,True,694,694,True,12.462848663330078,0.0029033422470092773,0.9627925157546997,0.7219411730766296,11.664854049682617,0.004481911659240723
q_0012,sample_05,sample_09,correct_correct,correct_correct,True,True,694,694,True,16.689443588256836,0.005202651023864746,0.9939248561859131,0.8591886758804321,10.823555946350098,0.003908932209014893
q_0012,sample_06,sample_07,correct_correct,correct_correct,True,True,694,694,True,13.628213882446289,0.003473520278930664,0.9648798108100891,0.6938534379005432,13.362133979797363,0.005904853343963623
q_0012,sample_06,sample_08,correct_correct,correct_correct,True,True,694,694,True,10.208889961242676,0.0019484758377075195,0.9962970614433289,0.9927380681037903,5.549483776092529,0.0010123848915100098
q_0012,sample_06,sample_09,correct_correct,correct_correct,True,True,694,694,True,18.248226165771484,0.006222069263458252,0.9656155109405518,0.6823300123214722,15.759230613708496,0.008228659629821777
q_0012,sample_07,sample_08,correct_correct,correct_correct,True,True,694,694,True,12.240450859069824,0.0028027892112731934,0.9616302251815796,0.691651463508606,13.03484058380127,0.005601644515991211
q_0012,sample_07,sample_09,correct_correct,correct_correct,True,True,694,694,True,22.86190414428711,0.00977015495300293,0.993765652179718,0.9683237671852112,9.532748222351074,0.0030184388160705566
q_0012,sample_08,sample_09,correct_correct,correct_correct,True,True,694,694,True,19.309011459350586,0.006968498229980469,0.9622217416763306,0.6810951232910156,16.22346305847168,0.008690118789672852
q_0015,sample_01,sample_02,wrong_wrong,wrong_wrong_different_answer,False,False,60\%,80\%,False,27.76044273376465,0.014343857765197754,0.9629188776016235,0.7891103029251099,15.123392105102539,0.007649242877960205
q_0015,sample_01,sample_03,wrong_wrong,wrong_wrong_same_answer,False,False,60\%,60\%,True,40.6481819152832,0.030853688716888428,0.8561135530471802,0.5526228547096252,16.13504981994629,0.00867915153503418
q_0015,sample_02,sample_03,wrong_wrong,wrong_wrong_different_answer,False,False,80\%,60\%,False,21.57787322998047,0.008694648742675781,0.8467127084732056,0.5750546455383301,18.992603302001953,0.011996150016784668
q_0016,sample_00,sample_01,correct_correct,correct_correct,True,True,125,125,True,20.808107376098633,0.008091449737548828,0.9871906042098999,0.7572025060653687,12.077543258666992,0.004743218421936035
q_0016,sample_00,sample_03,correct_correct,correct_correct,True,True,125,125,True,16.351091384887695,0.005002856254577637,0.9741154313087463,0.6727250814437866,12.535436630249023,0.005112707614898682
q_0016,sample_00,sample_04,correct_correct,correct_correct,True,True,125,125,True,24.900314331054688,0.011640667915344238,0.9873436093330383,0.7944666147232056,13.96353530883789,0.006275475025177002
q_0016,sample_00,sample_06,correct_correct,correct_correct,True,True,125,125,True,25.04434585571289,0.011769413948059082,0.9824711680412292,0.7273726463317871,13.808354377746582,0.006206631660461426
q_0016,sample_00,sample_08,correct_correct,correct_correct,True,True,125,125,True,30.251924514770508,0.01710379123687744,0.9896750450134277,0.8026611804962158,11.715380668640137,0.004463315010070801
q_0016,sample_00,sample_09,correct_correct,correct_correct,True,True,125,125,True,21.158798217773438,0.008382558822631836,0.9876893162727356,0.7503745555877686,11.522576332092285,0.004314780235290527
q_0016,sample_01,sample_03,correct_correct,correct_correct,True,True,125,125,True,17.619388580322266,0.005802631378173828,0.9787191152572632,0.6959811449050903,13.004955291748047,0.005529522895812988
q_0016,sample_01,sample_04,correct_correct,correct_correct,True,True,125,125,True,27.714113235473633,0.014403462409973145,0.9891349077224731,0.7945499420166016,13.675698280334473,0.00601571798324585
q_0016,sample_01,sample_06,correct_correct,correct_correct,True,True,125,125,True,30.510520935058594,0.01744985580444336,0.9789238572120667,0.7577869296073914,12.863969802856445,0.005414605140686035
q_0016,sample_01,sample_08,correct_correct,correct_correct,True,True,125,125,True,22.312423706054688,0.009294867515563965,0.9945793747901917,0.7703900337219238,6.273242473602295,0.0012832880020141602
q_0016,sample_01,sample_09,correct_correct,correct_correct,True,True,125,125,True,23.33692169189453,0.010185956954956055,0.9824994802474976,0.758621871471405,13.267312049865723,0.005737900733947754
q_0016,sample_03,sample_04,correct_correct,correct_correct,True,True,125,125,True,23.29172706604004,0.010188639163970947,0.9706271886825562,0.65611732006073,16.041963577270508,0.008288383483886719
q_0016,sample_03,sample_06,correct_correct,correct_correct,True,True,125,125,True,22.528207778930664,0.009526252746582031,0.9727538824081421,0.6800087094306946,14.303943634033203,0.006720423698425293
q_0016,sample_03,sample_08,correct_correct,correct_correct,True,True,125,125,True,31.5985050201416,0.01866626739501953,0.9760773777961731,0.6664307117462158,12.956859588623047,0.005507469177246094
q_0016,sample_03,sample_09,correct_correct,correct_correct,True,True,125,125,True,22.55129051208496,0.009525775909423828,0.9700319766998291,0.6775240898132324,14.528782844543457,0.006891846656799316
q_0016,sample_04,sample_06,correct_correct,correct_correct,True,True,125,125,True,16.645898818969727,0.005223870277404785,0.980765700340271,0.7922547459602356,14.622943878173828,0.006865739822387695
q_0016,sample_04,sample_08,correct_correct,correct_correct,True,True,125,125,True,31.40576171875,0.01849961280822754,0.9916792511940002,0.8391141891479492,13.01961898803711,0.005435466766357422
q_0016,sample_04,sample_09,correct_correct,correct_correct,True,True,125,125,True,15.26321029663086,0.0043749213218688965,0.9845904111862183,0.812057375907898,13.531574249267578,0.005891025066375732
q_0016,sample_06,sample_08,correct_correct,correct_correct,True,True,125,125,True,36.94630432128906,0.02559196949005127,0.9841412305831909,0.7626924514770508,11.632116317749023,0.004447579383850098
q_0016,sample_06,sample_09,correct_correct,correct_correct,True,True,125,125,True,19.9151611328125,0.007449150085449219,0.98749840259552,0.8372670412063599,10.10732650756836,0.0033296942710876465
q_0016,sample_08,sample_09,correct_correct,correct_correct,True,True,125,125,True,24.356155395507812,0.011094927787780762,0.987480878829956,0.7960633039474487,12.102041244506836,0.004780709743499756
q_0017,sample_00,sample_01,correct_correct,correct_correct,True,True,230,230,True,19.575191497802734,0.007191181182861328,0.9880874752998352,0.8804826736450195,11.973122596740723,0.005265235900878906
q_0017,sample_00,sample_02,correct_correct,correct_correct,True,True,230,230,True,39.25751876831055,0.02896571159362793,0.964665412902832,0.7281215190887451,23.00220489501953,0.019153296947479248
q_0017,sample_00,sample_03,correct_correct,correct_correct,True,True,230,230,True,30.89617347717285,0.017947077751159668,0.7888792753219604,0.4971212148666382,25.672895431518555,0.024208426475524902
q_0017,sample_00,sample_04,correct_correct,correct_correct,True,True,230,230,True,27.530550003051758,0.014257967472076416,0.8084255456924438,0.5201399326324463,17.246536254882812,0.010905325412750244
q_0017,sample_00,sample_05,correct_correct,correct_correct,True,True,230,230,True,38.79339599609375,0.02826225757598877,0.9639023542404175,0.7019618153572083,19.055437088012695,0.01326441764831543
q_0017,sample_00,sample_06,correct_correct,correct_correct,True,True,230,230,True,37.90422439575195,0.0269925594329834,0.7799462080001831,0.5416433811187744,28.198305130004883,0.028799891471862793
q_0017,sample_00,sample_07,correct_correct,correct_correct,True,True,230,230,True,24.8135929107666,0.011562168598175049,0.9753853678703308,0.7328381538391113,11.942413330078125,0.005239725112915039
q_0017,sample_00,sample_08,correct_correct,correct_correct,True,True,230,230,True,24.503938674926758,0.011291086673736572,0.990969181060791,0.7175739407539368,7.934379577636719,0.002271294593811035
q_0017,sample_00,sample_09,correct_correct,correct_correct,True,True,230,230,True,23.570213317871094,0.01048499345779419,0.7932143211364746,0.5787554979324341,23.543371200561523,0.02041935920715332
q_0017,sample_01,sample_02,correct_correct,correct_correct,True,True,230,230,True,32.49465560913086,0.019752323627471924,0.9789581894874573,0.7771029472351074,15.459281921386719,0.008615851402282715
q_0017,sample_01,sample_03,correct_correct,correct_correct,True,True,230,230,True,27.95722198486328,0.014628291130065918,0.7991396188735962,0.49417492747306824,19.084318161010742,0.013423442840576172
q_0017,sample_01,sample_04,correct_correct,correct_correct,True,True,230,230,True,24.18666648864746,0.010954022407531738,0.8152679204940796,0.5236026644706726,19.10718536376953,0.013426780700683594
q_0017,sample_01,sample_05,correct_correct,correct_correct,True,True,230,230,True,31.43659019470215,0.018474578857421875,0.9742799401283264,0.7355661392211914,18.40142250061035,0.012395918369293213
q_0017,sample_01,sample_06,correct_correct,correct_correct,True,True,230,230,True,31.289154052734375,0.018308520317077637,0.7853707075119019,0.5571343302726746,23.65927505493164,0.020288944244384766
q_0017,sample_01,sample_07,correct_correct,correct_correct,True,True,230,230,True,25.285245895385742,0.011958599090576172,0.9830196499824524,0.7620878219604492,8.374785423278809,0.002590775489807129
q_0017,sample_01,sample_08,correct_correct,correct_correct,True,True,230,230,True,18.885616302490234,0.006677210330963135,0.9827077984809875,0.6951336860656738,14.621563911437988,0.007762789726257324
q_0017,sample_01,sample_09,correct_correct,correct_correct,True,True,230,230,True,20.47552490234375,0.007864952087402344,0.7933713793754578,0.6010897159576416,20.35488510131836,0.015324771404266357
q_0017,sample_02,sample_03,correct_correct,correct_correct,True,True,230,230,True,22.67091178894043,0.009618818759918213,0.8101769685745239,0.5010349750518799,12.46083927154541,0.0055741071701049805
q_0017,sample_02,sample_04,correct_correct,correct_correct,True,True,230,230,True,34.479007720947266,0.02226155996322632,0.8036782741546631,0.4899270534515381,24.67836570739746,0.022060036659240723
q_0017,sample_02,sample_05,correct_correct,correct_correct,True,True,230,230,True,16.430408477783203,0.005045652389526367,0.9819507598876953,0.850098192691803,23.944725036621094,0.02072376012802124
q_0017,sample_02,sample_06,correct_correct,correct_correct,True,True,230,230,True,27.228195190429688,0.01386404037475586,0.7997221946716309,0.5738799571990967,19.09129524230957,0.013095378875732422
q_0017,sample_02,sample_07,correct_correct,correct_correct,True,True,230,230,True,28.20740509033203,0.014882445335388184,0.9806960821151733,0.8757578730583191,17.095457077026367,0.010545611381530762
q_0017,sample_02,sample_08,correct_correct,correct_correct,True,True,230,230,True,31.886629104614258,0.01903700828552246,0.9646730422973633,0.7340494394302368,24.70368766784668,0.021999657154083252
q_0017,sample_02,sample_09,correct_correct,correct_correct,True,True,230,230,True,35.79267501831055,0.024050235748291016,0.7992879152297974,0.6315075159072876,21.59423828125,0.016900300979614258
q_0017,sample_03,sample_04,correct_correct,correct_correct,True,True,230,230,True,35.3938102722168,0.023470938205718994,0.7446751594543457,0.45932838320732117,26.025569915771484,0.024892210960388184
q_0017,sample_03,sample_05,correct_correct,correct_correct,True,True,230,230,True,25.227691650390625,0.011902689933776855,0.8005021810531616,0.4999123215675354,26.556373596191406,0.02581918239593506
q_0017,sample_03,sample_06,correct_correct,correct_correct,True,True,230,230,True,31.4422664642334,0.018497049808502197,0.7281964421272278,0.44514739513397217,19.291351318359375,0.013458311557769775
q_0017,sample_03,sample_07,correct_correct,correct_correct,True,True,230,230,True,29.702312469482422,0.016510009765625,0.8008142709732056,0.49537354707717896,20.068920135498047,0.01487720012664795
q_0017,sample_03,sample_08,correct_correct,correct_correct,True,True,230,230,True,30.028461456298828,0.016891658306121826,0.7880203127861023,0.5024838447570801,27.73646354675293,0.028040587902069092
q_0017,sample_03,sample_09,correct_correct,correct_correct,True,True,230,230,True,29.744964599609375,0.016617178916931152,0.7346628904342651,0.4590699076652527,21.58806800842285,0.017218589782714844
q_0017,sample_04,sample_05,correct_correct,correct_correct,True,True,230,230,True,35.96815490722656,0.024209320545196533,0.8046167492866516,0.48615163564682007,18.329532623291016,0.012277603149414062
q_0017,sample_04,sample_06,correct_correct,correct_correct,True,True,230,230,True,30.517976760864258,0.017434656620025635,0.7402085065841675,0.4426036775112152,23.079917907714844,0.019281864166259766
q_0017,sample_04,sample_07,correct_correct,correct_correct,True,True,230,230,True,26.168495178222656,0.012821614742279053,0.8054068088531494,0.49072539806365967,19.30525016784668,0.013731718063354492
q_0017,sample_04,sample_08,correct_correct,correct_correct,True,True,230,230,True,25.78285789489746,0.012459516525268555,0.811597466468811,0.49159014225006104,18.6074275970459,0.012589514255523682
q_0017,sample_04,sample_09,correct_correct,correct_correct,True,True,230,230,True,23.12525177001953,0.010048747062683105,0.7428052425384521,0.46045976877212524,19.993072509765625,0.014730572700500488
q_0017,sample_05,sample_06,correct_correct,correct_correct,True,True,230,230,True,28.309019088745117,0.014976859092712402,0.8025339841842651,0.6022529602050781,26.047393798828125,0.02452099323272705
q_0017,sample_05,sample_07,correct_correct,correct_correct,True,True,230,230,True,32.273536682128906,0.019469738006591797,0.9777700901031494,0.8624465465545654,18.23965835571289,0.01219087839126587
q_0017,sample_05,sample_08,correct_correct,correct_correct,True,True,230,230,True,32.52143859863281,0.019788742065429688,0.9611814618110657,0.7157461047172546,20.35871124267578,0.015042424201965332
q_0017,sample_05,sample_09,correct_correct,correct_correct,True,True,230,230,True,34.43006134033203,0.022235870361328125,0.8090968132019043,0.6629550457000732,17.39739990234375,0.01108783483505249
q_0017,sample_06,sample_07,correct_correct,correct_correct,True,True,230,230,True,34.787288665771484,0.022629261016845703,0.7895252108573914,0.5798415541648865,25.28464698791504,0.023207664489746094
q_0017,sample_06,sample_08,correct_correct,correct_correct,True,True,230,230,True,36.6013298034668,0.025075435638427734,0.7777999043464661,0.5145073533058167,28.638154983520508,0.029560327529907227
q_0017,sample_06,sample_09,correct_correct,correct_correct,True,True,230,230,True,32.048789978027344,0.01927363872528076,0.8655968904495239,0.6377087235450745,17.665040969848633,0.011261582374572754
q_0017,sample_07,sample_08,correct_correct,correct_correct,True,True,230,230,True,21.532302856445312,0.00867927074432373,0.9734410047531128,0.7638000249862671,14.325912475585938,0.007440805435180664
q_0017,sample_07,sample_09,correct_correct,correct_correct,True,True,230,230,True,29.095806121826172,0.015887975692749023,0.8026122450828552,0.6419277191162109,22.338531494140625,0.01851034164428711
q_0017,sample_08,sample_09,correct_correct,correct_correct,True,True,230,230,True,24.36485481262207,0.011153340339660645,0.7886353731155396,0.5346915125846863,25.024913787841797,0.022864937782287598
q_0018,sample_00,sample_01,correct_wrong,correct_wrong,True,False,57500,125000,False,34.85841369628906,0.022754251956939697,0.6937949061393738,0.4471069872379303,36.43274688720703,0.04884481430053711
q_0018,sample_00,sample_02,correct_correct,correct_correct,True,True,57500,57500,True,15.65861701965332,0.004584312438964844,0.9278099536895752,0.595087468624115,15.935331344604492,0.00926971435546875
q_0018,sample_00,sample_03,correct_correct,correct_correct,True,True,57500,57500,True,18.025468826293945,0.006071686744689941,0.9269849061965942,0.6377183198928833,16.32403564453125,0.009650111198425293
q_0018,sample_01,sample_02,correct_wrong,correct_wrong,False,True,125000,57500,False,37.55933380126953,0.026433944702148438,0.7208307981491089,0.49547919631004333,35.100181579589844,0.04554891586303711
q_0018,sample_01,sample_03,correct_wrong,correct_wrong,False,True,125000,57500,False,36.896881103515625,0.02549290657043457,0.7206180691719055,0.4970151484012604,34.384639739990234,0.04326146841049194
q_0018,sample_02,sample_03,correct_correct,correct_correct,True,True,57500,57500,True,13.748260498046875,0.003533601760864258,0.9922898411750793,0.7656652927398682,9.238394737243652,0.0030738115310668945
q_0019,sample_00,sample_01,correct_wrong,correct_wrong,False,True,1,7,False,24.128232955932617,0.010887563228607178,0.5759073495864868,0.4591597318649292,90.16595458984375,0.18122649192810059
q_0019,sample_00,sample_02,correct_wrong,correct_wrong,False,True,1,7,False,29.52509307861328,0.016338646411895752,0.5936204195022583,0.40077394247055054,69.82233428955078,0.11072289943695068
q_0019,sample_00,sample_03,wrong_wrong,wrong_wrong_same_answer,False,False,1,1,True,20.802310943603516,0.008105933666229248,0.6334127187728882,0.4221559464931488,29.870756149291992,0.021183013916015625
q_0019,sample_00,sample_04,correct_wrong,correct_wrong,False,True,1,7,False,30.12502670288086,0.01714015007019043,0.6423084735870361,0.45811155438423157,79.02537536621094,0.13725078105926514
q_0019,sample_01,sample_02,correct_correct,correct_correct,True,True,7,7,True,22.259654998779297,0.009272515773773193,0.6835552453994751,0.48530158400535583,48.14722442626953,0.050271034240722656
q_0019,sample_01,sample_03,correct_wrong,correct_wrong,True,False,7,1,False,17.539505004882812,0.005753695964813232,0.6884704828262329,0.42749127745628357,92.4220199584961,0.19440877437591553
q_0019,sample_01,sample_04,correct_correct,correct_correct,True,True,7,7,True,33.94304656982422,0.021742582321166992,0.6837480068206787,0.4005604386329651,38.8599967956543,0.031970083713531494
q_0019,sample_02,sample_03,correct_wrong,correct_wrong,True,False,7,1,False,22.112838745117188,0.009166955947875977,0.6789965033531189,0.41604989767074585,69.2414321899414,0.11082577705383301
q_0019,sample_02,sample_04,correct_correct,correct_correct,True,True,7,7,True,30.844446182250977,0.018001079559326172,0.6584852337837219,0.4107898473739624,24.292627334594727,0.012392103672027588
q_0019,sample_03,sample_04,correct_wrong,correct_wrong,False,True,1,7,False,27.7872371673584,0.014574646949768066,0.6258870363235474,0.4018661677837372,80.24378967285156,0.1437709927558899
